DepartmentId,Date,Volume
10,2017-07-07,92.52606142
38,2017-10-06,97.17402662
43,2017-03-08,54.66299423
16,2017-10-08,80.59852568
23,2017-01-09,64.05704973
13,2017-01-11,69.51529737
26,2017-01-10,23.88837838
35,2017-11-19,28.96964549
13,2017-09-18,87.96634813
13,2017-10-14,94.90334836
19,2017-02-06,91.19722368
31,2017-02-22,3.142538207
15,2017-10-02,27.06661023
48,2017-11-14,84.58664346
22,2017-07-28,97.86021919
41,2017-12-25,29.92990593
40,2017-02-01,66.05536805
30,2017-07-13,46.2429989
3,2017-04-06,59.7834427
1,2017-10-15,34.56185426
24,2017-05-02,59.32249246
37,2017-03-20,84.63702534
0,2017-04-05,63.37361383
17,2017-02-13,15.36588093
14,2017-04-17,96.86193449
28,2017-04-19,50.1494665
33,2017-06-26,39.95228196
31,2017-10-02,51.28730551
4,2017-06-19,89.96314822
10,2017-12-03,0.1594755931
3,2017-11-04,93.29470211
26,2017-11-17,86.77223229
20,2017-03-10,28.06462956
49,2017-08-14,7.499226671
9,2017-08-02,74.88877098
32,2017-09-07,90.58593172
42,2017-03-16,73.48408152
16,2017-11-03,10.06345848
44,2017-12-17,37.15389616
32,2017-10-22,77.81528558
48,2017-03-30,41.69667308
42,2017-11-29,46.1449197
49,2017-10-20,46.12915713
43,2017-01-23,17.60475332
45,2017-12-07,61.41496464
46,2017-07-22,61.17988875
14,2017-09-01,2.034734771
6,2017-03-22,23.10105055
45,2017-10-08,20.93106101
36,2017-07-26,3.326258603
30,2017-04-30,98.63005117
18,2017-07-26,34.63257363
36,2017-01-26,85.01358618
34,2017-11-02,47.65996533
0,2017-11-17,50.43659642
28,2017-05-30,62.32532849
19,2017-11-21,10.10912281
45,2017-07-26,1.763797753
6,2017-07-19,30.66300607
34,2017-09-22,50.15792666
41,2017-08-12,94.67978692
36,2017-01-08,49.0959117
36,2017-04-22,92.06441517
42,2017-08-10,59.88402129
20,2017-07-02,76.21560964
37,2017-01-08,80.763684
7,2017-09-06,87.9876706
28,2017-04-25,50.30127265
16,2017-11-19,26.79248633
42,2017-11-11,51.19176423
21,2017-11-11,71.49854839
44,2017-03-24,45.02177417
45,2017-09-09,5.003430974
40,2017-04-07,68.6615274
34,2017-12-19,26.75660721
1,2017-03-07,40.19961466
50,2017-01-21,93.67292232
36,2017-07-30,97.81235622
2,2017-08-26,78.69785789
30,2017-04-09,2.597064729
44,2017-05-01,89.97118772
4,2017-05-08,7.933509479
24,2017-07-26,34.60495957
25,2017-06-14,47.92160622
48,2017-04-24,17.37724622
45,2017-02-10,48.23857718
33,2017-12-20,34.28920185
6,2017-11-18,69.54187977
35,2017-10-29,97.39661301
23,2017-02-22,69.3028358
34,2017-10-29,24.37802742
9,2017-04-19,8.491316841
29,2017-09-21,53.02158164
15,2017-11-10,38.45706162
15,2017-12-24,26.59641032
22,2017-06-04,17.09409944
20,2017-03-27,15.62902764
43,2017-04-24,16.16969159
29,2017-08-07,39.94992728
42,2017-09-16,70.59876761
26,2017-03-26,72.34268837
24,2017-05-11,70.31243843
32,2017-12-15,2.361890174
45,2017-08-16,23.88069795
12,2017-03-28,21.84397869
43,2017-11-24,5.692810873
16,2017-09-15,38.58643469
37,2017-12-15,93.57533612
10,2017-04-19,3.197328764
48,2017-09-16,77.35023774
44,2017-04-17,38.11399119
25,2017-08-11,69.92992294
17,2017-09-02,24.46314817
50,2017-05-05,37.8507637
19,2017-10-25,39.30513362
28,2017-09-18,27.21222102
26,2017-01-21,45.70350401
20,2017-09-17,41.17861229
27,2017-08-18,44.13323534
20,2017-11-23,6.690523352
6,2017-08-09,64.44266533
36,2017-01-18,88.81112612
19,2017-04-09,51.6860261
7,2017-12-31,91.99999919
16,2017-02-17,10.72664333
22,2017-12-30,57.17696373
0,2017-10-26,77.97055483
28,2017-08-19,83.1362168
18,2017-03-13,83.63296819
43,2017-12-09,89.9356129
27,2017-08-23,24.58567792
42,2017-05-17,2.367493409
19,2017-05-16,51.41389204
7,2017-08-14,73.37964181
10,2017-08-05,69.47066433
17,2017-09-14,33.03345369
29,2017-10-05,93.41330404
45,2017-07-24,38.74935488
39,2017-01-26,79.20808518
25,2017-02-20,0.4980021041
5,2017-03-17,83.47962556
1,2017-11-27,51.36279581
32,2017-02-16,84.25367028
10,2017-06-22,53.45066535
16,2017-10-25,1.804028626
35,2017-08-26,53.20236742
22,2017-08-20,15.98532514
22,2017-05-26,93.30107107
21,2017-05-18,14.94530908
22,2017-07-19,22.96253062
27,2017-11-16,77.60807041
6,2017-04-03,29.58707505
25,2017-01-20,82.25980937
19,2017-04-25,5.551429726
39,2017-05-04,9.721167968
2,2017-03-30,10.11788036
8,2017-03-13,31.03681579
10,2017-03-05,41.65249803
50,2017-05-19,15.74824409
15,2017-10-16,85.99921227
42,2017-06-24,92.34685148
7,2017-02-21,97.1904104
8,2017-06-14,32.45074163
40,2017-06-23,23.73843442
6,2017-09-02,4.94236153
35,2017-12-09,52.40902434
23,2017-12-03,66.38957981
14,2017-05-21,69.30327671
10,2017-02-25,75.50729754
43,2017-12-03,60.75722703
13,2017-04-09,68.46939622
38,2017-07-15,2.308604095
40,2017-01-26,30.13413669
24,2017-11-04,28.89190869
32,2017-03-16,85.59434444
19,2017-05-29,92.43143079
50,2017-04-22,4.113902522
11,2017-11-12,0.8455279449
41,2017-08-02,10.98386516
42,2017-08-20,84.70521979
0,2017-10-27,94.95680726
34,2017-11-04,51.7690429
45,2017-06-22,52.84144691
16,2017-04-18,95.52019463
25,2017-10-11,47.01812055
50,2017-05-18,9.649256446
40,2017-05-08,54.83889406
34,2017-03-22,96.95729035
13,2017-10-12,45.18596815
20,2017-12-09,27.01292101
42,2017-09-14,31.27317507
12,2017-05-16,3.509031818
18,2017-12-23,69.79471348
31,2017-11-09,18.86817301
42,2017-05-19,24.77240112
23,2017-04-03,52.2914972
36,2017-04-12,5.259697709
41,2017-10-21,67.99723192
12,2017-10-28,55.07209054
37,2017-01-07,85.5272696
33,2017-11-23,0.8860394087
9,2017-01-28,74.20250831
34,2017-02-16,3.652349741
20,2017-12-30,2.380064304
21,2017-07-04,53.88634183
44,2017-08-31,90.22159638
43,2017-01-29,70.92115333
15,2017-01-13,46.14748263
25,2017-10-30,21.84909448
26,2017-01-28,43.76485328
27,2017-09-30,50.14843203
28,2017-03-19,32.36917806
47,2017-02-01,74.73162824
42,2017-06-18,92.49262775
40,2017-12-19,85.50023356
21,2017-03-28,3.583438538
37,2017-11-03,64.90850277
1,2017-08-31,96.73739409
40,2017-01-22,20.29168661
9,2017-01-03,17.26601224
14,2017-12-20,27.8882639
40,2017-07-16,23.38939632
14,2017-05-31,95.9721277
19,2017-08-30,34.91076502
34,2017-02-20,26.01849401
21,2017-11-27,13.60265272
34,2017-03-05,32.3751785
47,2017-09-26,82.26254926
20,2017-12-03,12.83112585
9,2017-05-12,56.84145943
47,2017-02-04,5.411184975
18,2017-11-03,93.38844184
27,2017-11-18,26.63707506
17,2017-04-03,14.27582834
23,2017-10-17,39.64887698
18,2017-09-03,34.57428347
9,2017-04-25,18.56116492
35,2017-01-06,25.64754856
15,2017-01-18,50.12771143
14,2017-02-03,27.95924548
48,2017-02-05,82.41547005
42,2017-03-10,15.4668726
21,2017-06-27,0.2618438108
38,2017-05-18,59.37193129
27,2017-12-09,81.64116006
23,2017-07-02,86.76307317
48,2017-01-03,90.84122825
31,2017-10-11,60.00727291
10,2017-09-23,62.00596713
47,2017-06-19,53.60043649
48,2017-07-03,58.90486377
15,2017-12-15,97.38430933
38,2017-01-20,97.82645554
45,2017-01-27,17.18452732
11,2017-02-08,44.65574653
21,2017-12-02,97.45067891
31,2017-12-22,44.19130277
44,2017-05-30,34.6217958
5,2017-11-05,79.60662627
38,2017-08-30,46.75045525
29,2017-12-10,57.99377329
47,2017-02-08,64.25897302
40,2017-11-15,59.79015973
29,2017-09-16,91.24773182
19,2017-06-24,6.538704372
36,2017-10-30,97.01688472
19,2017-09-15,94.13662354
29,2017-07-09,56.69915179
23,2017-08-03,4.071249648
31,2017-04-15,99.24666329
32,2017-08-26,60.01688997
32,2017-09-20,64.39433478
42,2017-12-25,3.781713865
24,2017-06-15,99.37457803
21,2017-07-03,55.46783011
48,2017-11-27,5.633972816
5,2017-05-13,25.67283888
48,2017-02-07,47.96500189
28,2017-11-22,10.7619228
27,2017-12-04,68.49111813
43,2017-07-11,19.13291834
39,2017-01-14,68.81932534
42,2017-01-30,10.75234778
46,2017-04-24,81.2019646
0,2017-10-07,43.1401574
34,2017-11-13,97.34188559
0,2017-12-14,83.81932576
2,2017-10-18,47.95824484
46,2017-04-27,96.73072008
44,2017-06-19,71.64226829
34,2017-11-01,33.2631039
14,2017-09-04,4.924094108
47,2017-07-30,47.69494899
18,2017-11-05,1.706635691
28,2017-04-27,22.633401
34,2017-01-25,16.97604274
1,2017-11-11,88.42325937
33,2017-07-16,92.45898502
48,2017-10-23,77.75474166
7,2017-01-16,68.96559454
14,2017-01-21,94.40525032
50,2017-02-27,37.64657121
49,2017-05-30,35.10160065
35,2017-12-26,79.2295853
26,2017-11-28,73.09261418
27,2017-04-18,33.22194883
7,2017-01-31,48.69681926
37,2017-06-03,77.62433314
37,2017-12-30,68.66841976
46,2017-07-16,81.25740608
24,2017-05-19,65.85129803
5,2017-02-09,45.53536849
27,2017-05-19,31.72243267
38,2017-12-23,68.41586558
8,2017-11-24,95.83246046
46,2017-02-02,11.11530261
7,2017-09-28,71.91412459
38,2017-02-19,6.615544215
44,2017-07-30,24.94358427
37,2017-12-21,29.42817308
27,2017-05-04,86.41206521
17,2017-01-25,17.76399682
23,2017-05-28,76.5155562
12,2017-10-06,54.22940198
39,2017-07-09,97.23042935
37,2017-11-27,29.3004496
4,2017-07-22,74.95717524
23,2017-02-28,25.78627281
4,2017-07-29,36.54037787
39,2017-12-25,22.77357576
38,2017-01-05,49.27966496
33,2017-04-21,57.44460008
45,2017-09-12,90.6161006
28,2017-05-07,43.79517202
7,2017-10-30,3.405567828
7,2017-08-31,2.573090465
6,2017-06-23,50.28234326
9,2017-04-28,38.44848349
29,2017-08-18,88.09172282
9,2017-12-11,23.0676111
18,2017-10-10,18.56226868
34,2017-07-20,28.59317948
36,2017-09-30,32.44059379
31,2017-07-07,60.77343307
6,2017-03-12,94.68153916
16,2017-10-24,76.49727544
1,2017-05-03,31.74369662
5,2017-03-18,33.98422671
19,2017-04-02,87.6665415
40,2017-11-08,17.83960997
38,2017-03-01,42.79545437
39,2017-01-29,42.60244039
2,2017-04-16,12.48167841
49,2017-04-12,61.36468745
12,2017-04-19,7.835299511
32,2017-12-10,67.59640202
32,2017-09-09,86.98273406
32,2017-07-30,63.33507943
31,2017-10-30,13.920395
44,2017-07-07,93.06534594
38,2017-05-10,78.92029831
30,2017-05-04,85.41476881
10,2017-11-23,95.80089105
49,2017-03-01,62.52424389
41,2017-07-31,48.80930213
24,2017-08-16,35.73015789
44,2017-08-16,7.264118978
24,2017-04-13,4.946219613
27,2017-05-07,96.68773371
48,2017-08-28,74.59373511
11,2017-06-10,18.43370559
11,2017-09-21,30.6510084
43,2017-11-12,48.61963104
5,2017-11-28,38.73864091
1,2017-01-29,44.65409578
11,2017-09-07,2.303762076
42,2017-07-25,12.25450126
13,2017-11-17,0.9006995493
9,2017-12-01,76.36050387
27,2017-11-10,32.08925064
25,2017-03-11,89.8372985
2,2017-11-29,35.19774997
11,2017-11-03,58.72885305
11,2017-11-07,42.55232246
15,2017-07-11,61.77020939
17,2017-08-27,2.99437018
10,2017-08-16,64.9197979
38,2017-03-13,55.64623315
7,2017-04-13,44.15941266
13,2017-10-30,8.803391048
48,2017-12-19,17.37541331
7,2017-08-25,42.20624721
40,2017-03-18,79.73713115
18,2017-05-16,1.263881514
23,2017-09-05,37.89676443
3,2017-10-18,72.36673228
45,2017-12-21,43.1312045
28,2017-02-04,10.34855966
32,2017-03-24,49.1249621
2,2017-05-20,56.36566703
44,2017-05-21,28.66156559
23,2017-06-18,18.69183976
12,2017-09-25,7.56797689
21,2017-04-13,54.73135846
31,2017-10-24,41.67493042
31,2017-04-06,62.29307755
46,2017-11-05,21.45991675
24,2017-05-09,67.02187955
50,2017-12-25,32.88609585
14,2017-06-03,43.8377523
29,2017-05-14,95.50906425
8,2017-02-16,79.08852609
40,2017-04-17,99.27627373
10,2017-07-03,20.492732
37,2017-04-14,48.98547301
26,2017-07-14,60.26043406
23,2017-10-06,24.80588821
4,2017-12-03,97.26992004
47,2017-01-08,73.61844859
34,2017-09-02,53.89817916
5,2017-01-21,49.5313256
5,2017-04-03,16.91596807
6,2017-01-10,33.41879919
44,2017-01-15,97.44004825
38,2017-09-25,36.67214401
4,2017-08-27,87.77395638
39,2017-06-07,59.81025839
9,2017-06-06,41.36541963
41,2017-09-10,53.75728711
38,2017-09-14,32.1762591
16,2017-07-13,62.34896945
43,2017-01-30,10.42546401
44,2017-01-13,96.18584795
14,2017-10-01,69.66604662
7,2017-11-29,57.82957018
45,2017-09-27,65.04215724
11,2017-12-23,59.37003186
29,2017-03-14,71.70826774
41,2017-09-12,18.72077817
12,2017-07-21,75.95241045
40,2017-04-14,9.084903055
30,2017-12-16,37.53904663
15,2017-12-18,55.64308521
20,2017-11-17,20.97487349
49,2017-08-12,8.731618045
31,2017-10-07,44.41594447
9,2017-08-03,77.99555912
11,2017-07-18,49.20274292
6,2017-08-01,36.92781891
23,2017-11-21,19.76959341
24,2017-01-18,21.85836185
33,2017-02-09,34.9767041
44,2017-11-16,69.17091517
48,2017-04-10,67.62066469
2,2017-04-05,94.9421209
36,2017-05-13,61.66793903
27,2017-09-03,3.27704275
48,2017-01-18,57.11430795
42,2017-07-16,64.62474673
13,2017-05-06,33.60185734
33,2017-09-18,79.88043839
42,2018-01-01,47.13753429
24,2017-11-13,7.010952732
5,2017-10-27,13.37903012
44,2017-12-14,86.48509328
3,2017-06-06,77.72325011
18,2017-02-07,42.46911722
31,2017-05-20,21.40059287
23,2017-03-06,36.39253094
36,2017-08-05,6.308011573
24,2017-07-08,6.244789139
42,2017-12-14,14.5811215
28,2017-05-04,82.28657409
48,2017-11-21,4.898720192
29,2017-02-12,41.51956709
18,2017-11-17,82.03282227
26,2017-04-03,58.33802999
29,2017-09-02,62.81693454
30,2017-05-25,56.67868678
38,2017-05-16,56.93061357
40,2017-03-11,44.39924671
7,2017-08-20,58.92755581
39,2017-11-01,58.57014572
9,2017-07-14,45.81848364
1,2017-07-03,11.19050517
1,2017-08-07,77.12211563
36,2017-04-06,59.18272214
1,2017-12-06,19.29326444
8,2017-10-04,36.33725291
42,2017-06-16,39.31503572
26,2017-05-26,54.43980425
31,2017-02-18,91.30280292
46,2017-01-07,77.69923847
26,2017-03-01,21.3245861
31,2017-04-10,90.70044907
30,2017-06-05,38.221186
39,2017-11-23,52.63960723
47,2017-08-04,98.74852372
26,2017-12-01,67.07864189
40,2017-06-17,73.41458315
27,2017-08-14,99.71404313
5,2017-03-02,42.30766636
35,2017-09-23,69.8362288
19,2017-06-17,98.18694164
50,2017-01-01,92.71712478
41,2017-05-11,45.11897386
10,2017-03-20,98.87458886
3,2017-03-05,95.79562753
11,2017-05-06,36.10504161
46,2017-03-02,17.9729392
8,2017-04-03,25.74455255
40,2017-09-28,21.65283984
35,2017-06-05,95.52085687
10,2017-11-30,32.92841896
17,2017-12-26,17.61367768
47,2017-03-11,69.87943083
2,2017-08-18,7.480563636
20,2017-12-05,30.40128214
24,2017-06-06,72.27451351
42,2017-06-11,64.05355084
37,2017-10-07,68.23519404
8,2017-10-17,30.41156584
42,2017-05-28,35.54697029
42,2017-03-15,28.29726966
32,2017-09-09,23.40624208
26,2017-04-07,4.767069396
44,2017-12-17,14.32250736
35,2017-05-16,43.7701979
23,2017-11-06,67.19876231
13,2017-01-29,73.69964543
24,2017-06-25,56.01732612
34,2017-04-07,85.18980146
31,2017-01-20,12.82846528
49,2017-04-30,87.83368097
11,2017-11-11,38.34632752
23,2017-01-17,62.17400361
46,2017-04-24,14.25621016
43,2017-05-13,44.35459717
49,2017-09-14,2.09909721
47,2017-09-16,61.00231542
48,2017-04-09,3.40529709
48,2017-07-28,64.85841524
22,2017-03-26,63.99374576
30,2017-01-05,93.81766418
24,2017-01-10,56.74403366
18,2017-11-04,31.60176485
4,2017-09-20,66.7038961
9,2017-09-30,14.34173858
30,2017-03-03,20.44799882
33,2017-11-25,38.73497915
28,2017-08-14,58.79874056
12,2017-12-09,51.85253889
38,2017-11-08,4.313576849
49,2017-03-24,65.58918715
12,2017-02-21,48.60553361
48,2017-07-05,48.47355283
41,2017-04-11,1.176255988
11,2017-10-12,20.2016277
46,2017-01-28,42.89845412
13,2017-04-28,58.74980019
14,2017-06-04,0.79428841
16,2017-04-07,33.00163533
1,2017-09-19,63.83730595
24,2017-06-08,85.03671052
22,2017-03-14,44.99027915
14,2017-04-05,2.943115623
50,2017-05-05,35.72404554
49,2017-11-14,77.4036621
8,2017-12-03,14.30040381
31,2017-02-10,11.35750156
39,2017-06-05,46.91467817
34,2017-03-19,22.55470361
39,2017-02-21,45.4628393
26,2017-03-21,22.41456808
45,2017-10-17,21.61853545
37,2017-11-05,82.69482124
34,2017-02-14,53.78416296
29,2017-10-27,83.31668356
29,2017-04-13,81.33657412
19,2017-09-15,22.32089571
41,2017-10-22,74.75442711
45,2017-04-24,22.21539969
45,2017-02-03,36.33477745
37,2017-01-06,78.59221238
33,2017-02-11,45.23866482
17,2017-08-30,17.3275712
47,2017-11-09,23.81832349
40,2017-07-31,89.23625478
5,2017-05-22,16.15462418
14,2017-05-13,76.84141325
49,2017-09-07,1.366692508
3,2017-11-30,90.8712317
49,2017-06-23,25.75353973
31,2017-02-10,25.94128616
29,2017-11-07,11.70944117
31,2017-07-11,40.17758908
21,2017-05-27,65.45281664
2,2017-03-22,44.64318594
24,2017-07-24,58.06686388
15,2017-08-06,90.52654061
31,2017-10-28,38.62648807
24,2017-08-22,38.12125403
21,2017-03-19,68.04933949
12,2017-04-26,77.4744385
9,2017-07-13,46.84137879
20,2017-05-03,49.81888845
34,2017-12-02,78.50364723
2,2017-02-10,27.95756542
48,2017-01-05,37.73389647
38,2017-09-10,46.87629654
19,2017-08-02,43.71410739
2,2017-02-14,10.07273176
46,2017-10-11,14.05446675
41,2017-07-20,17.26965911
12,2017-09-10,55.01090019
8,2017-04-22,83.00483479
21,2017-05-29,34.36357359
39,2017-06-24,18.5453091
37,2017-03-03,61.10747739
37,2017-10-02,89.96332233
34,2017-07-22,32.44550303
36,2017-11-11,9.14563281
12,2017-01-08,95.38347193
12,2017-10-11,60.91526793
33,2017-12-28,44.71279202
14,2017-06-18,75.06168535
13,2017-03-17,48.8491047
9,2017-10-25,56.45356791
39,2017-07-19,62.70654618
11,2017-02-28,36.91078196
23,2017-03-02,75.67155327
33,2017-01-02,89.31454886
37,2017-04-09,21.25472969
44,2017-09-02,85.5256052
8,2017-09-15,81.91329784
4,2017-12-09,5.860026778
29,2017-06-13,91.93259445
43,2017-03-16,47.75468047
25,2017-06-21,27.52704939
39,2017-01-12,96.26469736
49,2017-03-02,76.17645053
43,2017-03-10,28.41230117
36,2017-02-10,66.67129019
